step,time_s,L1,L2,L3,L4,L5,L6,R1,R2,R3,R4,R5,R6
554,2.216000,-0.0332074091,0.000287411502,0.00149805332,-0.00634177122,-0.00104187359,-0.0019367747,-1.11414192e-05,-2.05508968e-07,-6.71002954e-06,2.03717468e-06,9.36698343e-05,-3.1343141e-05
555,2.220000,-0.0324930623,0.000248044031,0.00143059366,-0.00620718161,-0.000977857504,-0.00193628296,-1.11222598e-05,-1.95774419e-07,-6.71324688e-06,2.02928186e-06,9.33880801e-05,-3.12440607e-05
556,2.224000,-0.0315983519,0.000439719879,0.00158945494,-0.007906368,-0.0026500707,9.54456627e-05,-1.10696574e-05,-1.84711553e-07,-6.72342094e-06,2.02816659e-06,9.31098548e-05,-3.11408512e-05
557,2.228000,-0.030846145,0.000310044386,0.00133528654,-0.00774245197,-0.00252856174,9.61385667e-05,-1.10550136e-05,-1.75369905e-07,-6.72298393e-06,2.00788259e-06,9.2811104e-05,-3.10280448e-05
558,2.232000,-0.0301151499,0.000490144943,0.001558939,-0.00788550545,-0.00261241873,9.53823328e-05,-1.10112551e-05,-1.6745048e-07,-6.69975361e-06,2.00658724e-06,9.25815984e-05,-3.09518691e-05
559,2.236000,-0.0296339318,0.0004985868,0.00178154744,-0.00768450787,-0.00250941957,9.57064331e-05,-1.09915018e-05,-1.61579692e-07,-6.70674035e-06,2.00029262e-06,9.22425679e-05,-3.08165181e-05
560,2.240000,-0.0291259978,0.000422856305,0.00182975898,-0.00750051765,-0.0024222245,9.57772136e-05,-1.0957825e-05,-1.49208063e-07,-6.72394526e-06,1.99625151e-06,9.20249731e-05,-3.07519913e-05
561,2.244000,-0.0285721868,0.0003560615,0.00179892546,-0.00733618764,-0.00234551751,9.57138836e-05,-1.09179337e-05,-1.39607891e-07,-6.72499164e-06,1.99127544e-06,9.17871002e-05,-3.06679212e-05
562,2.248000,-0.0279912781,0.00030615204,0.00174089358,-0.00718464563,-0.00227495236,9.55723226e-05,-1.08890472e-05,-1.29528189e-07,-6.71917905e-06,1.98636872e-06,9.15532219e-05,-3.05901231e-05
563,2.252000,-0.0274003074,0.000266424613,0.00167570869,-0.00704095745,-0.00220817351,9.54121351e-05,-1.087492e-05,-1.27014346e-07,-6.70984173e-06,1.97892791e-06,9.13211989e-05,-3.05170051e-05
564,2.256000,-0.0268100463,0.00023171911,0.001610826,-0.00690273894,-0.0021441034,9.52556729e-05,-1.0848531e-05,-1.18642447e-07,-6.70185136e-06,1.97407235e-06,9.10321469e-05,-3.04069017e-05
565,2.260000,-0.0262263585,0.000199454138,0.00154859782,-0.00676846411,-0.0020821353,9.5076859e-05,-1.08130262e-05,-1.1439397e-07,-6.69787869e-06,1.9732895e-06,9.08333677e-05,-3.0345549e-05
566,2.264000,-0.0256521776,0.000168435741,0.00148912962,-0.00663760165,-0.0020220119,9.49259847e-05,-1.07834458e-05,-1.11012923e-07,-6.67726181e-06,1.97005784e-06,9.06046625e-05,-3.02687622e-05
567,2.268000,-0.0250889082,0.000138392206,0.00143222115,-0.00650971802,-0.00196356373,9.47695225e-05,-1.07563374e-05,-1.06696916e-07,-6.69068822e-06,1.95729308e-06,9.03543769e-05,-3.01832515e-05
568,2.272000,-0.0245367717,0.000109169283,0.00137767289,-0.00638468564,-0.00190670101,9.46186483e-05,-1.0712758e-05,-9.32352577e-08,-6.70406598e-06,1.95220673e-06,9.01057501e-05,-3.00944776e-05
569,2.276000,-0.0239960477,8.06051539e-05,0.00132490136,-0.00626227167,-0.00185133959,9.44901258e-05,-1.06859879e-05,-8.36357685e-08,-6.71442331e-06,1.947074e-06,8.98611761e-05,-3.00095799e-05
570,2.280000,-0.0234665498,5.28118107e-05,0.00127374707,-0.00614249147,-0.00179744081,9.43467021e-05,-1.06676089e-05,-7.16111117e-08,-6.70125746e-06,1.94251402e-06,8.95551348e-05,-2.98922914e-05
571,2.284000,-0.0227945857,2.25335825e-05,0.00110521819,-0.00614115922,-0.00179595966,9.38512385e-05,-1.062306e-05,-6.88855835e-08,-6.68905022e-06,1.93523306e-06,8.93670003e-05,-2.98379982e-05
572,2.288000,-0.0222597513,4.14912356e-05,0.00111328089,-0.00605058577,-0.00175129063,9.35904682e-05,-1.06128655e-05,-5.97938197e-08,-6.69531437e-06,1.93006349e-06,8.91108139e-05,-2.97486677e-05
573,2.292000,-0.0218836628,2.60481611e-05,0.00120080309,-0.0058556376,-0.0016637129,9.34842974e-05,-1.05667314e-05,-5.17416083e-08,-6.69687461e-06,1.92726134e-06,8.88622162e-05,-2.9660132e-05
574,2.296000,-0.0214720741,-3.64333391e-05,0.00116983731,-0.00568867894,-0.00159304391,9.31154937e-05,-1.05448044e-05,-4.62471235e-08,-6.68230268e-06,1.91843969e-06,8.86183989e-05,-2.95749651e-05
575,2.300000,-0.0210262313,-8.60828441e-05,0.001097942,-0.00554257864,-0.00153203926,9.26405191e-05,-1.05193576e-05,-3.87597083e-08,-6.66823962e-06,1.90830656e-06,8.83245084e-05,-2.94639231e-05
576,2.304000,-0.0205653012,-0.000122352387,0.00101964665,-0.00540935621,-0.00147665013,9.21189785e-05,-1.04766896e-05,-3.28436727e-08,-6.65937387e-06,1.90401477e-06,8.81370215e-05,-2.94103975e-05
577,2.308000,-0.0201031864,-0.000151580316,0.000946230954,-0.00528391032,-0.00142471981,9.15881246e-05,-1.04610681e-05,-2.90347089e-08,-6.66903088e-06,1.90308708e-06,8.78832943e-05,-2.93196954e-05
578,2.312000,-0.0196471363,-0.000177773414,0.000879984,-0.00516371522,-0.00137523795,9.10703093e-05,-1.04249093e-05,-1.97453573e-08,-6.67242284e-06,1.89926311e-06,8.76339254e-05,-2.92327459e-05
579,2.316000,-0.0192002989,-0.000202912372,0.000819769106,-0.00504756067,-0.00132775982,9.05543566e-05,-1.04116862e-05,-7.30187821e-09,-6.68517623e-06,1.88268245e-06,8.73198296e-05,-2.911294e-05
580,2.320000,-0.0187637173,-0.000227919081,0.000764361932,-0.00493453117,-0.00128194247,9.0058893e-05,-1.0368487e-05,2.22780727e-09,-6.70526879e-06,1.88427862e-06,8.71197772e-05,-2.90491171e-05
581,2.324000,-0.0183375441,-0.000253080507,0.000712766894,-0.00482441299,-0.0012376837,8.95727426e-05,-1.03382927e-05,1.52697339e-08,-6.70574855e-06,1.88099159e-06,8.68876523e-05,-2.89687159e-05
582,2.328000,-0.0179215427,-0.00027788931,0.000664190273,-0.00471693743,-0.00119490048,8.91089439e-05,-1.03188568e-05,2.38769644e-08,-6.70040572e-06,1.87093246e-06,8.6623375e-05,-2.88738738e-05
583,2.332000,-0.0175152607,-0.00030286971,0.000617760816,-0.00461201137,-0.00115350983,8.86749476e-05,-1.03057846e-05,3.21388143e-08,-6.70920963e-06,1.86278714e-06,8.63709502e-05,-2.87861476e-05
584,2.336000,-0.0171183366,-0.000327722053,0.000571994926,-0.00450945087,-0.0011134278,8.82502645e-05,-1.02692438e-05,4.17667252e-08,-6.69652081e-06,1.85510999e-06,8.61059671e-05,-2.86867726e-05
585,2.340000,-0.0167301334,-0.000351900817,0.000527902506,-0.00440915534,-0.00107460166,8.78293067e-05,-1.02428839e-05,4.71206931e-08,-6.67502854e-06,1.8516123e-06,8.58221902e-05,-2.85767092e-05
586,2.344000,-0.0163503066,-0.00037560612,0.000484908931,-0.00431111269,-0.0010370285,8.74307007e-05,-1.02058593e-05,5.2506266e-08,-6.68260009e-06,1.84513863e-06,8.55517283e-05,-2.84761445e-05
587,2.348000,-0.0159788933,-0.000398805481,0.000443205819,-0.00421516411,-0.00100062159,8.7050721e-05,-1.01598471e-05,5.71678811e-08,-6.68708481e-06,1.84104135e-06,8.53357342e-05,-2.840259e-05
588,2.352000,-0.0156152137,-0.000421592966,0.000402352656,-0.00412143115,-0.000965392916,8.668378e-05,-1.01398809e-05,8.60125056e-08,-6.67382938e-06,1.83221721e-06,8.50217184e-05,-2.82786095e-05
589,2.356000,-0.0152593311,-0.000443907687,0.00036283466,-0.00402966235,-0.00093122659,8.63280147e-05,-1.01038868e-05,7.51458629e-08,-6.68226266e-06,1.82676922e-06,8.47535121e-05,-2.81800858e-05
590,2.360000,-0.0149108255,-0.000465702033,0.000324458117,-0.00393984187,-0.000898117665,8.5985288e-05,-1.00910383e-05,9.00224677e-08,-6.68080656e-06,1.81325163e-06,8.44707101e-05,-2.80722707e-05
591,2.364000,-0.0145697864,-0.000486939156,0.000287187053,-0.00385184726,-0.000866000482,8.56574625e-05,-1.00589823e-05,9.50224148e-08,-6.66458754e-06,1.81053224e-06,8.42044901e-05,-2.79717478e-05
592,2.368000,-0.0142356632,-0.000507587509,0.000250797835,-0.00376586919,-0.000834921259,8.53464007e-05,-1.00195457e-05,1.01739488e-07,-6.66994765e-06,1.81158771e-06,8.39630593e-05,-2.78841762e-05
593,2.372000,-0.0139084617,-0.000527692086,0.000215277891,-0.00368166855,-0.000804764335,8.50390643e-05,-9.99450731e-06,1.08968379e-07,-6.68884195e-06,1.79827805e-06,8.37478292e-05,-2.78116022e-05
594,2.376000,-0.0135884359,-0.000547057192,0.000181101495,-0.00359919365,-0.000775513821,8.47484916e-05,-9.95962182e-06,1.21592848e-07,-6.68889652e-06,1.79918675e-06,8.35040773e-05,-2.772689e-05
595,2.380000,-0.0132750124,-0.0005660202,0.000147771207,-0.00351846637,-0.000747162499,8.44635069e-05,-9.93380854e-06,1.28082547e-07,-6.67687709e-06,1.79399683e-06,8.32566293e-05,-2.76372066e-05
596,2.384000,-0.0129680159,-0.000584438094,0.000115143601,-0.00343950465,-0.000719685631,8.41878355e-05,-9.90271928e-06,1.44481419e-07,-6.65745665e-06,1.7873208e-06,8.30434292e-05,-2.7565733e-05
597,2.388000,-0.0126673281,-0.000602304237,8.25016759e-05,-0.0033623022,-0.00069307012,8.39307904e-05,-9.88659485e-06,1.34334186e-07,-6.67246195e-06,1.77638162e-06,8.28233315e-05,-2.74901922e-05
598,2.392000,-0.012372883,-0.00061969395,5.03434567e-05,-0.00328674749,-0.000667259679,8.36774707e-05,-9.86616578e-06,1.43958232e-07,-6.66215556e-06,1.77505171e-06,8.2560342e-05,-2.73939222e-05
599,2.396000,-0.0120844953,-0.000636367011,1.90236606e-05,-0.00321287219,-0.000642258208,8.34353268e-05,-9.84738199e-06,1.54017926e-07,-6.67871109e-06,1.76866649e-06,8.23417358e-05,-2.73208516e-05
600,2.400000,-0.0118020624,-0.000652861781,-1.1553173e-05,-0.00314048794,-0.000617994519,8.31969082e-05,-9.80559344e-06,1.57599743e-07,-6.65528842e-06,1.77094989e-06,8.21807771e-05,-2.72757388e-05
601,2.404000,-0.0444997288,-0.00527830049,0.302657425,-0.492644191,-0.00155576319,7.30052125e-05,-9.77767104e-06,1.56817805e-07,-6.67246877e-06,1.76155754e-06,8.20200221e-05,-2.72327088e-05
602,2.408000,-0.0602880456,-0.0412666202,0.416819662,-0.604515851,-0.000890936702,8.16714019e-05,-9.75945932e-06,1.69568921e-07,-6.68073653e-06,1.7600928e-06,8.17734472e-05,-2.71435365e-05
603,2.412000,-0.0657915547,-0.079828091,0.450180352,-0.599826574,-0.00081086345,8.17338005e-05,-9.72619546e-06,1.82408257e-07,-6.67199356e-06,1.75107846e-06,8.15522362e-05,-2.70682685e-05
604,2.416000,-0.0677758083,-0.109554768,0.47254166,-0.595966637,-0.000837909058,8.01961869e-05,-9.7038328e-06,1.88591684e-07,-6.67516588e-06,1.74713227e-06,8.12826111e-05,-2.69647262e-05
605,2.420000,-0.0687904134,-0.131303564,0.489492655,-0.59279263,-0.000874681398,7.87954777e-05,-9.66731932e-06,1.90856554e-07,-6.67881386e-06,1.74706724e-06,8.11276768e-05,-2.69257944e-05
606,2.424000,-0.0694365501,-0.147283465,0.502492011,-0.590281427,-0.000903034583,7.76350498e-05,-9.66058906e-06,2.03487161e-07,-6.67184759e-06,1.73725084e-06,8.08478944e-05,-2.68204294e-05
607,2.428000,-0.0698893145,-0.159145579,0.512415349,-0.588373601,-0.000920273364,7.67363235e-05,-9.62585727e-06,2.05345032e-07,-6.67264248e-06,1.73083731e-06,8.06833341e-05,-2.677255e-05
608,2.432000,-0.0702094212,-0.168024749,0.519954085,-0.586973846,-0.000927373767,7.60387629e-05,-9.59094723e-06,2.12655095e-07,-6.67764971e-06,1.72958516e-06,8.04615338e-05,-2.66966235e-05
609,2.436000,-0.0704238415,-0.174710423,0.525662422,-0.585981727,-0.000926103443,7.5514894e-05,-9.58301734e-06,2.21641358e-07,-6.6612256e-06,1.71605609e-06,8.02474096e-05,-2.66280458e-05
610,2.440000,-0.0705498978,-0.179766521,0.529977143,-0.585309207,-0.000918276608,7.50869513e-05,-9.54681309e-06,2.26554448e-07,-6.6646212e-06,1.72110367e-06,8.00315174e-05,-2.65525905e-05
611,2.444000,-0.0706015304,-0.183605149,0.533232987,-0.584883153,-0.000905442052,7.47865997e-05,-9.51552647e-06,2.34426352e-07,-6.65906828e-06,1.71380498e-06,7.98105029e-05,-2.64765258e-05
612,2.448000,-0.0705918148,-0.186530694,0.535687149,-0.584644496,-0.000888953917,7.45137222e-05,-9.49463902e-06,2.35549123e-07,-6.6580501e-06,1.70908504e-06,7.95418819e-05,-2.63735565e-05
613,2.452000,-0.070532091,-0.188768476,0.537534773,-0.584548533,-0.000869865529,7.43414275e-05,-9.45653301e-06,2.43691829e-07,-6.66750157e-06,1.70878582e-06,7.93849904e-05,-2.63332749e-05
614,2.456000,-0.070433341,-0.190486133,0.538925171,-0.584558904,-0.000848950818,7.4212905e-05,-9.43522991e-06,2.55188979e-07,-6.64938125e-06,1.69996565e-06,7.91546336e-05,-2.62523336e-05
615,2.460000,-0.0703039616,-0.191812292,0.539968848,-0.584648311,-0.000826802105,7.41281547e-05,-9.4187435e-06,2.59982471e-07,-6.63756191e-06,1.69510997e-06,7.89236437e-05,-2.61700407e-05
616,2.464000,-0.0227321126,0.169385865,1.57781053,-2.43576169,-0.00509186462,-0.0462515727,-9.38678022e-06,2.60470642e-07,-6.62738512e-06,1.6881844e-06,7.87134486e-05,-2.60996549e-05
617,2.468000,-0.00393416639,-0.0257901903,1.52664375,-2.4549222,-0.00527477078,-0.0359849334,-9.3670651e-06,2.70860255e-07,-6.64445906e-06,1.68257736e-06,7.84932126e-05,-2.6023803e-05
618,2.472000,-0.00129258772,-0.125280023,1.57429421,-2.54064298,-0.00529672438,-0.0296482407,-9.34169475e-06,2.77160325e-07,-6.64533945e-06,1.68411134e-06,7.82690549e-05,-2.59456447e-05
619,2.476000,-0.000610940973,-0.253189325,1.56631899,-2.54600525,-0.00529220887,-0.0275811777,-9.33134106e-06,2.86278464e-07,-6.63722585e-06,1.66850884e-06,7.79766342e-05,-2.58325363e-05
620,2.480000,-0.000312996039,-0.380921543,1.55803621,-2.55028462,-0.00525650056,-0.0270992965,-9.29997896e-06,2.92323875e-07,-6.6217799e-06,1.66602524e-06,7.7775665e-05,-2.5762658e-05
621,2.484000,-0.000109574088,-0.510815322,1.54551256,-2.55125093,-0.00521301664,-0.0282244235,-9.26880057e-06,2.9728335e-07,-6.63522906e-06,1.66100176e-06,7.75148801e-05,-2.56591247e-05
622,2.488000,0.000239690533,-0.604024529,1.54412389,-2.53631496,-0.00516766869,-0.0278756954,-9.23176322e-06,3.07885102e-07,-6.64341133e-06,1.65609367e-06,7.72847852e-05,-2.55772211e-05
623,2.492000,0.000389154651,-0.654741943,1.5651722,-2.53605962,-0.00511723571,-0.027929768,-9.20258935e-06,3.1584068e-07,-6.64807976e-06,1.65160736e-06,7.70926563e-05,-2.55149407e-05
624,2.496000,0.000455309288,-0.688318372,1.58358669,-2.53431082,-0.00506807398,-0.0283305161,-9.19042304e-06,3.2958792e-07,-6.63019046e-06,1.63935465e-06,7.67872552e-05,-2.53891867e-05
625,2.500000,0.000459704432,-0.711489439,1.59807372,-2.53246188,-0.0050171772,-0.028923247,-9.15418786e-06,3.34060132e-07,-6.64108165e-06,1.6359927e-06,7.65368459e-05,-2.52944992e-05
626,2.504000,0.000439200783,-0.727738321,1.60908282,-2.53089952,-0.00496573094,-0.029565569,-9.12736868e-06,3.40145334e-07,-6.63626497e-06,1.62631738e-06,7.62944474e-05,-2.52036916e-05
627,2.508000,0.000415502116,-0.739185274,1.6173048,-2.5297122,-0.00491453754,-0.0301885903,-9.10496783e-06,3.53418272e-07,-6.64596473e-06,1.62185438e-06,7.60371986e-05,-2.51054134e-05
628,2.512000,0.00039851875,-0.747220874,1.62337291,-2.52888489,-0.00486406684,-0.0307653323,-9.09253504e-06,3.55491238e-07,-6.6440557e-06,1.61389698e-06,7.5824224e-05,-2.50345238e-05
629,2.516000,0.000391484238,-0.752800763,1.62779748,-2.5283618,-0.00481463317,-0.0312899277,-9.05642264e-06,3.64404286e-07,-6.63033052e-06,1.60774255e-06,7.55660221e-05,-2.49330715e-05
630,2.520000,0.000394479837,-0.756594598,1.63098383,-2.52808499,-0.00476612523,-0.0317666419,-9.01853582e-06,3.71562692e-07,-6.60785372e-06,1.60846776e-06,7.53332279e-05,-2.48459073e-05
631,2.524000,0.000355087803,-1.16896641,0.554764867,-0.682011187,-0.00138511322,0.00132265687,-8.99364386e-06,3.70313728e-07,-6.60129444e-06,1.60858929e-06,7.51326588e-05,-2.47774315e-05
632,2.528000,-0.000583687273,-0.970417321,0.615756631,-0.659609675,-0.000361042097,7.04582781e-05,-8.97576138e-06,3.79086714e-07,-6.60105798e-06,1.59639978e-06,7.48418752e-05,-2.46632917e-05
633,2.532000,-0.00123766926,-0.787028074,0.650613368,-0.64604193,-0.000520596514,6.90063462e-05,-8.94519781e-06,3.86184638e-07,-6.59485522e-06,1.59093122e-06,7.46799778e-05,-2.46120471e-05
634,2.536000,-0.00205989787,-0.633900166,0.675567627,-0.657338858,-0.000498289184,6.99833035e-05,-8.91593299e-06,3.90294417e-07,-6.6076459e-06,1.58623209e-06,7.45087891e-05,-2.45624178e-05
635,2.540000,-0.00249064062,-0.552087069,0.656701565,-0.652948797,-0.000594210811,6.91013411e-05,-8.88988143e-06,3.96669975e-07,-6.59479701e-06,1.58725049e-06,7.43360288e-05,-2.45094834e-05
636,2.544000,-0.00276119355,-0.498713166,0.637393594,-0.652650833,-0.000621261075,6.88862056e-05,-8.86658017e-06,3.99557848e-07,-6.60461228e-06,1.57983436e-06,7.41342301e-05,-2.44387393e-05
637,2.548000,-0.00288194045,-0.462148666,0.621439099,-0.653666556,-0.000615361147,6.90454617e-05,-8.8456809e-06,4.13222324e-07,-6.61062722e-06,1.58094213e-06,7.39515235e-05,-2.43816012e-05
638,2.552000,-0.0029164406,-0.436509818,0.608967543,-0.655051351,-0.000595481135,6.93146139e-05,-8.8367442e-06,4.29179408e-07,-6.61955983e-06,1.57296358e-06,7.376555e-05,-2.43213581e-05
639,2.556000,-0.00290896464,-0.418281674,0.59942311,-0.656439543,-0.000570714008,6.96349889e-05,-8.80453445e-06,4.24381142e-07,-6.62200546e-06,1.56926455e-06,7.35798385e-05,-2.42589904e-05
640,2.560000,-0.00288417772,-0.405197561,0.592197835,-0.657695651,-0.00054561533,6.99395314e-05,-8.77937873e-06,4.29272404e-07,-6.59379066e-06,1.56355327e-06,7.33955021e-05,-2.42008336e-05
641,2.564000,-0.00285441708,-0.395737767,0.586763978,-0.658779263,-0.000521940645,7.01937824e-05,-8.75161004e-06,4.29031843e-07,-6.59790021e-06,1.56308715e-06,7.32023691e-05,-2.41354792e-05
642,2.568000,-0.00282539194,-0.388861388,0.582695782,-0.659695923,-0.000500150258,7.04005361e-05,-8.72833243e-06,4.35749371e-07,-6.59923307e-06,1.55572229e-06,7.30155734e-05,-2.40749414e-05
643,2.572000,-0.00279928045,-0.383842289,0.579659343,-0.660467029,-0.000480605289,7.05672428e-05,-8.70157146e-06,4.42034661e-07,-6.59181978e-06,1.55354155e-06,7.28214873e-05,-2.40092268e-05
644,2.576000,-0.00277668098,-0.380168021,0.577396691,-0.661118984,-0.00046286732,7.07115978e-05,-8.68003735e-06,4.47081902e-07,-6.6003181e-06,1.54759221e-06,7.26347498e-05,-2.39488963e-05
645,2.580000,-0.00275745522,-0.37747252,0.575711727,-0.661675036,-0.000446689781,7.08373263e-05,-8.670444e-06,4.55082613e-07,-6.58914314e-06,1.54013867e-06,7.24605125e-05,-2.38975899e-05
646,2.584000,0.0310940929,-0.506826699,0.0434295237,0.0246565789,0.00397934951,0.150832951,-8.65729726e-06,4.62461685e-07,-6.59015814e-06,1.53245321e-06,7.21916294e-05,-2.37889162e-05
647,2.588000,0.0417954177,-0.346894175,0.0406526215,0.0253568739,0.00396047812,0.149892673,-8.6174141e-06,4.68934559e-07,-6.59418401e-06,1.53368933e-06,7.20582975e-05,-2.37555396e-05
648,2.592000,0.0461290143,-0.198561877,0.0485543311,0.0151778385,0.00394681236,0.146362305,-8.59279044e-06,4.75081265e-07,-6.59363059e-06,1.53160966e-06,7.18644005e-05,-2.36890501e-05
649,2.596000,0.0494570807,-0.113278285,0.0257485211,0.0148480609,0.00394497532,0.142730802,-8.58006388e-06,4.7799017e-07,-6.58805766e-06,1.52234657e-06,7.16698269e-05,-2.36246906e-05
650,2.600000,0.0509010404,-0.0544630736,0.00720499456,0.014415592,0.00394801283,0.136514544,-8.55169947e-06,4.86154363e-07,-6.58124281e-06,1.52211442e-06,7.14776324e-05,-2.35580701e-05
651,2.604000,0.0517693311,-0.0123635177,-0.00522879884,0.0141606554,0.00395033555,0.132712647,-8.52539779e-06,4.92611548e-07,-6.59701482e-06,1.51824759e-06,7.12856709e-05,-2.3495304e-05
652,2.608000,0.0527011156,0.0158247985,-0.00961994752,0.013994325,0.00395242916,0.132770181,-8.5018055e-06,4.98587724e-07,-6.60571641e-06,1.51596987e-06,7.1076196e-05,-2.34205854e-05
653,2.612000,0.0543415025,0.0229349118,-0.016063828,0.0141660273,0.0039479658,0.138614893,-8.47117099e-06,5.04841069e-07,-6.57326427e-06,1.50684752e-06,7.08897278e-05,-2.33579649e-05
654,2.616000,0.0557211787,0.0253300443,-0.019693343,0.0142062642,0.00394573901,0.140945494,-8.45064824e-06,5.07641516e-07,-6.57097462e-06,1.49669631e-06,7.06813953e-05,-2.32852199e-05
655,2.620000,0.0569642186,0.0261974856,-0.0223440155,0.014201697,0.00394438952,0.142061532,-8.42372356e-06,5.13151917e-07,-6.57784676e-06,1.49821426e-06,7.04982886e-05,-2.32268103e-05
656,2.624000,0.0580987036,0.0266910624,-0.0241591129,0.0141865313,0.0039433497,0.142877549,-8.4219464e-06,5.22902155e-07,-6.56516659e-06,1.4939942e-06,7.02379039e-05,-2.31252598e-05
657,2.628000,0.0591649376,0.0270294193,-0.0254175086,0.0141660869,0.00394258136,0.143556997,-8.38005599e-06,5.23051767e-07,-6.57655664e-06,1.48598338e-06,7.01346362e-05,-2.31062968e-05
658,2.632000,0.0601805486,0.0272843949,-0.0263297185,0.0141424276,0.00394210033,0.144153386,-8.38053802e-06,5.36655079e-07,-6.58569979e-06,1.48044808e-06,6.98570075e-05,-2.29941015e-05
659,2.636000,0.0611540116,0.0274921171,-0.027024582,0.0141168348,0.00394185912,0.144695282,-8.35353876e-06,5.55922156e-07,-6.57401779e-06,1.47948936e-06,6.96635252e-05,-2.29289235e-05
660,2.640000,0.0620906726,0.0276707225,-0.0275822263,0.0140902027,0.003941881,0.14520067,-8.31243051e-06,5.51859898e-07,-6.56809834e-06,1.47154913e-06,6.94353876e-05,-2.28396602e-05
661,2.644000,0.202634871,-0.180585593,-0.31106326,0.0190339684,0.00532353204,2.42191625,-8.28483826e-06,5.54905341e-07,-6.57667306e-06,1.46999639e-06,6.92092217e-05,-2.27534947e-05
662,2.648000,0.275907218,-0.205222383,-0.324413568,0.014396295,0.00552420691,2.425318,-8.26549785e-06,5.6139902e-07,-6.55993426e-06,1.46566424e-06,6.89587105e-05,-2.2654247e-05
663,2.652000,0.351994067,-0.219888926,-0.333110601,0.0144897401,0.00572077092,2.42607999,-8.23770097e-06,5.63922299e-07,-6.57361261e-06,1.45592708e-06,6.88005821e-05,-2.26057018e-05
664,2.656000,0.429664612,-0.227993399,-0.337348223,0.0132288486,0.00451134983,2.42764187,-8.21270896e-06,5.76731509e-07,-6.57140663e-06,1.44955209e-06,6.85463383e-05,-2.25060485e-05
665,2.660000,0.508310378,-0.232946381,-0.339970291,0.01327914,0.00467567798,2.42830086,-8.19063098e-06,5.83403789e-07,-6.58815588e-06,1.44566525e-06,6.83669277e-05,-2.24448577e-05
666,2.664000,0.587290764,-0.235781461,-0.341072649,0.0132181793,0.00483889226,2.42815518,-8.16959619e-06,5.93630602e-07,-6.5711447e-06,1.44125011e-06,6.81026286e-05,-2.23394873e-05
667,2.668000,0.666554451,-0.237684876,-0.341765761,0.013141036,0.0049999468,2.42790532,-8.13892257e-06,5.95337497e-07,-6.57164674e-06,1.43856585e-06,6.78969518e-05,-2.22659673e-05
668,2.672000,0.746000707,-0.239059076,-0.342272937,0.0130537003,0.00515904743,2.42759156,-8.11323207e-06,6.02908131e-07,-6.56549855e-06,1.42707722e-06,6.77280113e-05,-2.22095459e-05
669,2.676000,0.825563729,-0.2401122,-0.342680871,0.0129606426,0.00531638227,2.42724061,-8.10119673e-06,6.14055352e-07,-6.5696845e-06,1.42242254e-06,6.74390685e-05,-2.20904549e-05
670,2.680000,0.905214489,-0.240976721,-0.343055457,0.0128635913,0.00547199603,2.42686892,-8.07365359e-06,6.19114644e-07,-6.5621357e-06,1.41743317e-06,6.72334136e-05,-2.20160218e-05
671,2.684000,0.985026538,-0.241860718,-0.343652904,0.0127481222,0.00562626217,2.42633653,-8.05320269e-06,6.21773438e-07,-6.55658596e-06,1.40974998e-06,6.70297741e-05,-2.19462509e-05
672,2.688000,1.06483829,-0.242542863,-0.344051838,0.0125358254,0.00578064518,2.42516804,-8.03404691e-06,6.27627287e-07,-6.57507735e-06,1.40584177e-06,6.68184148e-05,-2.18664172e-05
673,2.692000,1.14502084,-0.243657097,-0.345270604,0.0123972893,0.00593199488,2.42442775,-8.01414717e-06,6.3924017e-07,-6.56514703e-06,1.40400687e-06,6.65951738e-05,-2.17829311e-05
674,2.696000,1.22563457,-0.245247483,-0.347375363,0.0126290172,0.00664232625,2.4228704,-7.98847486e-06,6.45863793e-07,-6.58291674e-06,1.3986504e-06,6.63907849e-05,-2.17068336e-05
675,2.700000,1.30730951,-0.248522595,-0.352176636,0.0130384266,0.00779583305,2.42064762,-7.953563e-06,6.51098276e-07,-6.5842778e-06,1.39714109e-06,6.62609964e-05,-2.16742174e-05
676,2.704000,1.44228721,-0.458926886,-0.689412475,0.0875231028,0.0144497007,4.13478565,-7.91599905e-06,6.67771246e-07,-6.58495674e-06,1.39413828e-06,6.61295198e-05,-2.16363042e-05
677,2.708000,1.51374173,-0.473435223,-0.7298491,0.0699708164,0.00832047686,4.13986683,-7.90344438e-06,6.61321906e-07,-6.5641334e-06,1.38792393e-06,6.59145444e-05,-2.15594046e-05
678,2.712000,1.5891186,-0.473695129,-0.750359774,0.0616455823,0.00858656317,4.1421504,-7.87603585e-06,6.60942533e-07,-6.55234726e-06,1.38718599e-06,6.58007048e-05,-2.1531283e-05
679,2.716000,1.66676497,-0.469967246,-0.762493372,0.057284236,0.00884906948,4.14305544,-7.8537023e-06,6.60125806e-07,-6.53636744e-06,1.3845945e-06,6.56534248e-05,-2.14889515e-05
680,2.720000,1.74595511,-0.465490758,-0.770102322,0.0541624427,0.00910621881,4.14395237,-7.83422183e-06,6.63494689e-07,-6.53537154e-06,1.38484529e-06,6.54929026e-05,-2.14364954e-05
681,2.724000,1.82592034,-0.461510211,-0.775314927,0.0518143326,0.00767433643,4.14476442,-7.82147436e-06,6.70921963e-07,-6.55476242e-06,1.38394375e-06,6.53348106e-05,-2.13902276e-05
