step,time_s,L1,L2,L3,L4,L5,L6,R1,R2,R3,R4,R5,R6
3156,12.624000,0.000894617289,0.00259306538,0.00433157058,0.00874351058,0.00106704189,0.00240456429,-4.63120045e-07,2.52487803e-06,-6.05241257e-06,5.85574504e-08,4.28290241e-06,-1.59621106e-06
3157,12.628000,0.00101847469,0.00229906337,0.00395776192,0.00891985744,0.00120591489,0.00239951024,-4.6308682e-07,2.5243487e-06,-6.05494643e-06,6.04292438e-08,4.2830261e-06,-1.59625915e-06
3158,12.632000,0.000870670658,0.00153516466,0.00248688413,0.0114244577,-3.33776115e-05,0.00257226732,-4.6310717e-07,2.5247648e-06,-6.05215473e-06,5.66986991e-08,4.28313115e-06,-1.59626416e-06
3159,12.636000,0.000888671959,0.00243169791,0.00388775161,0.00921800267,0.000237428409,0.0025065993,-4.63108734e-07,2.52446739e-06,-6.05521245e-06,5.81004329e-08,4.28314934e-06,-1.5962064e-06
3160,12.640000,0.000535320956,0.00336558628,0.00465009082,0.00820427388,-0.00349732325,0.00301188324,-4.63111888e-07,2.52497398e-06,-6.05263585e-06,5.9489583e-08,4.28312433e-06,-1.59632077e-06
3161,12.644000,0.000609803014,0.00195147633,0.00250658137,0.0111916298,-0.00280809309,0.00344594126,-4.63103561e-07,2.52433301e-06,-6.0549105e-06,5.97315903e-08,4.2831557e-06,-1.59614774e-06
3162,12.648000,0.000804309268,0.00273434352,0.00404274883,0.0088314591,-0.00136698864,0.00291493186,-4.63110808e-07,2.52484369e-06,-6.05233799e-06,5.73945798e-08,4.28313206e-06,-1.59614785e-06
3163,12.652000,0.00124173984,0.00227272464,0.00305029191,0.0099957902,0.0032653634,0.00197289698,-4.63111149e-07,2.52446557e-06,-6.05521109e-06,5.76355532e-08,4.28315207e-06,-1.5960934e-06
3164,12.656000,0.00109237374,0.00155508041,0.000339794671,0.0146502238,0.00218704669,0.00270393817,-4.63115725e-07,2.5250381e-06,-6.05278001e-06,5.62306184e-08,4.28312296e-06,-1.59620606e-06
3165,12.660000,0.001372386,0.00274527771,0.00301644206,0.010296667,0.00485377479,0.00164300692,-4.63112599e-07,2.52500786e-06,-6.05271862e-06,5.57592728e-08,4.2832412e-06,-1.5963227e-06
3166,12.664000,0.00139342365,0.00311935693,0.00389221124,0.011686895,0.00529467314,0.00107454637,-4.63121467e-07,2.52504492e-06,-6.05280866e-06,5.62250726e-08,4.28289422e-06,-1.59620959e-06
3167,12.668000,0.00153317791,0.0045426893,0.0059075756,0.00973665342,0.00723991264,-1.15928706e-05,-4.63099525e-07,2.52501491e-06,-6.05274727e-06,5.5760971e-08,4.28299973e-06,-1.59625984e-06
3168,12.672000,0.00145619002,0.00354045373,0.00345781981,0.0141464081,0.00695412979,5.55755105e-06,-4.6311402e-07,2.52505311e-06,-6.05283731e-06,5.62285507e-08,4.28312433e-06,-1.59626529e-06
3169,12.676000,0.000633502379,0.00444780616,0.00672462676,0.00851681735,-0.00120402826,0.00103539857,-4.63113338e-07,2.52502377e-06,-6.0527741e-06,5.57619373e-08,4.28323938e-06,-1.59626552e-06
3170,12.680000,0.000467154663,0.00333039253,0.00471928157,0.0118325502,-0.00250141812,0.00177899725,-4.6312158e-07,2.52506061e-06,-6.0528655e-06,5.62269946e-08,4.28289695e-06,-1.59626734e-06
3171,12.684000,0.000720135635,0.00458317949,0.0072775376,0.00758940633,0.00026183913,0.000984098064,-4.63099866e-07,2.52503037e-06,-6.05280593e-06,5.57623103e-08,4.28300018e-06,-1.5962047e-06
3172,12.688000,0.000686858315,0.00407695584,0.00619228557,0.00918847509,-0.00100953656,0.00133225659,-4.63114901e-07,2.52506698e-06,-6.05289279e-06,5.62248132e-08,4.28312296e-06,-1.59632248e-06
3173,12.692000,0.000916237594,0.00438606273,0.00695100892,0.0076721618,0.000353043899,0.00100164162,-4.63114247e-07,2.52505629e-06,-6.05287141e-06,5.59924231e-08,4.28324165e-06,-1.59620788e-06
3174,12.696000,0.00085196388,0.00403886428,0.0063981642,0.00815312658,0.000348922797,0.00101325056,-4.63120131e-07,2.52506015e-06,-6.05288551e-06,5.59960789e-08,4.28301564e-06,-1.59632827e-06
3175,12.700000,0.000719676027,0.00306102401,0.00472202711,0.0104590096,-0.000349641545,0.00136217428,-4.63109814e-07,2.52507948e-06,-6.0529369e-06,5.6225602e-08,4.2832371e-06,-1.59614876e-06
3176,12.704000,0.00073622237,0.00418374036,0.00639480585,0.00779573154,-0.000867020979,0.00128439139,-4.63130448e-07,2.52506857e-06,-6.05291416e-06,5.59971909e-08,4.28290286e-06,-1.59615479e-06
3177,12.708000,8.15580133e-05,0.00182988308,0.00159150618,0.0149585251,-0.00599449966,0.00296876719,-4.63098615e-07,2.52508585e-06,-6.05296282e-06,5.62245397e-08,4.28299745e-06,-1.59608476e-06
3178,12.712000,0.000529478071,0.00346949184,0.00484026037,0.00964163337,-0.00285941921,0.00200118544,-4.63117203e-07,2.52507539e-06,-6.0529419e-06,5.59929987e-08,4.28312887e-06,-1.59620924e-06
3179,12.716000,0.000876559527,0.00380497612,0.00598836457,0.00752136763,3.30255134e-05,0.00118040701,-4.63118369e-07,2.52509631e-06,-6.05299329e-06,5.62266109e-08,4.28324302e-06,-1.59632498e-06
3180,12.720000,0.000771584339,0.002695431,0.00417946884,0.0099791931,1.82766235e-05,0.00145276776,-4.63116578e-07,2.52508494e-06,-6.05297146e-06,5.59923379e-08,4.28301246e-06,-1.5962089e-06
3181,12.724000,0.000780347269,0.00391521538,0.00618437165,0.00852599088,0.000412760273,0.000946083281,-4.63108108e-07,2.52510563e-06,-6.0530233e-06,5.6228572e-08,4.28323847e-06,-1.59632259e-06
3182,12.728000,0.000766643789,0.00410900917,0.00643485785,0.00865676533,-4.4820772e-06,0.000836525753,-4.63126867e-07,2.52509494e-06,-6.05300238e-06,5.5998342e-08,4.28289968e-06,-1.59621402e-06
3183,12.732000,0.000296912389,0.0039797104,0.00533433864,0.0108763529,-0.00447919359,0.0018344752,-4.63100434e-07,2.52511404e-06,-6.05305149e-06,5.62253533e-08,4.28299654e-06,-1.59625972e-06
3184,12.736000,0.000600683037,0.00388165261,0.00584158069,0.00966430642,-0.00133128103,0.00106253941,-4.63113679e-07,2.52510108e-06,-6.05302739e-06,5.59927322e-08,4.28312796e-06,-1.59626973e-06
3185,12.740000,0.000738212257,0.0038263828,0.00600842852,0.00903344806,-1.99439237e-05,0.000741133117,-4.63124621e-07,2.52512245e-06,-6.05307969e-06,5.62284903e-08,4.28313342e-06,-1.59621595e-06
3186,12.744000,0.000753981178,0.00406105909,0.00641258806,0.0081062885,-9.14029079e-06,0.000659545476,-4.63103277e-07,2.52512541e-06,-6.05309197e-06,5.62255806e-08,4.28323619e-06,-1.59626563e-06
3187,12.748000,0.000863112276,0.00443784567,0.00704988092,0.00723909028,0.000191295985,0.000578207546,-4.63127776e-07,2.52513087e-06,-6.05310652e-06,5.62252893e-08,4.28289877e-06,-1.59626973e-06
3188,12.752000,0.000553208287,0.00372073194,0.00538267475,0.00958327297,-0.00214434625,0.00123557239,-4.63104612e-07,2.52513405e-06,-6.05311698e-06,5.62240281e-08,4.28299973e-06,-1.5962047e-06
3189,12.756000,0.000758282491,0.00455050403,0.00700867269,0.00683821738,-0.000729715917,0.00080096157,-4.63112059e-07,2.52513769e-06,-6.05312925e-06,5.622271e-08,4.28312114e-06,-1.59632316e-06
3190,12.760000,0.000813939376,0.00490170065,0.00778216776,0.00525363162,0.000237141037,0.000555798353,-4.63119648e-07,2.52514246e-06,-6.05314563e-06,5.62253142e-08,4.28312887e-06,-1.59620924e-06
3191,12.764000,0.000487272744,0.00375473406,0.00518870633,0.00916335173,-0.003500005,0.00161994412,-4.63113452e-07,2.52514701e-06,-6.05315745e-06,5.62223477e-08,4.28324302e-06,-1.59632543e-06
3192,12.768000,0.000817887951,0.00424848357,0.00660897326,0.00651055016,-0.000424350466,0.000794328633,-4.63127009e-07,2.52515224e-06,-6.05317337e-06,5.62307889e-08,4.28290105e-06,-1.59621277e-06
3193,12.772000,0.000602935441,0.00287334714,0.00400857721,0.010241922,-0.00237458013,0.00148220453,-4.63104271e-07,2.52515497e-06,-6.05318201e-06,5.62262059e-08,4.28300427e-06,-1.59626393e-06
3194,12.776000,0.000622757012,0.00279844319,0.00423285225,0.00940940436,-0.000612977426,0.00101481704,-4.63112087e-07,2.52515929e-06,-6.05319656e-06,5.62251294e-08,4.28312342e-06,-1.5962662e-06
3195,12.780000,0.000637184363,0.00314243068,0.00469048508,0.00860909931,-0.000945025822,0.00108951423,-4.63119989e-07,2.52516475e-06,-6.05321156e-06,5.62273428e-08,4.28313069e-06,-1.59627211e-06
3196,12.784000,0.00040449691,0.00272687711,0.00354605168,0.0115168327,-0.00322095584,0.00164726237,-4.63113082e-07,2.52516725e-06,-6.05322202e-06,5.6225403e-08,4.28323938e-06,-1.59621027e-06
3197,12.788000,0.000756531721,0.00444288738,0.00705808401,0.00603319425,0.000155383925,0.000439496187,-4.63128231e-07,2.52517339e-06,-6.05323794e-06,5.62271509e-08,4.28289968e-06,-1.59627325e-06
3198,12.792000,0.000755079207,0.0048308135,0.00756782852,0.00540308282,-0.000326777197,0.000446617836,-4.63104442e-07,2.52519362e-06,-6.05328523e-06,5.64560665e-08,4.28300291e-06,-1.59620845e-06
3199,12.796000,0.000428435626,0.00420941133,0.00588966068,0.00818214566,-0.00374737801,0.00142288581,-4.63111917e-07,2.52518157e-06,-6.05326568e-06,5.62313076e-08,4.28312251e-06,-1.59626575e-06
3200,12.800000,0.000702118268,0.00392518099,0.0062294025,0.00702214707,0.000184524572,0.000343884196,-4.63121751e-07,2.52520385e-06,-6.05331252e-06,5.64590827e-08,4.28313024e-06,-1.59627098e-06
3201,12.804000,0.000519457972,0.00384464138,0.0055819992,0.00802688394,-0.00235486543,0.00110617548,-4.63112286e-07,2.52519067e-06,-6.05329024e-06,5.62243017e-08,4.28324256e-06,-1.59620936e-06
3202,12.808000,0.00080655294,0.00397683121,0.00630539563,0.00669418741,0.000216146815,0.00032866979,-4.63125872e-07,2.52521204e-06,-6.05334117e-06,5.64574272e-08,4.28290105e-06,-1.59632975e-06
3203,12.812000,0.000389743829,0.0034163245,0.00451458478,0.00943162106,-0.0041090427,0.00161524699,-4.63103248e-07,2.52519908e-06,-6.05331707e-06,5.62246356e-08,4.28300336e-06,-1.59614831e-06
3204,12.816000,0.000415186165,0.00445686094,0.00618558284,0.00658470951,-0.00456180796,0.00169296074,-4.63114247e-07,2.52522113e-06,-6.05336618e-06,5.64584042e-08,4.28312524e-06,-1.59615138e-06
3205,12.820000,0.000452844193,0.00320981094,0.00427821558,0.0091644479,-0.00378474686,0.00160352117,-4.63114816e-07,2.52520954e-06,-6.05334435e-06,5.62282843e-08,4.28324392e-06,-1.59609692e-06
3206,12.824000,0.000738794217,0.0038321726,0.0060772635,0.00571994018,0.000202261843,0.000356788107,-4.63120898e-07,2.52523091e-06,-6.05339437e-06,5.64555549e-08,4.28301246e-06,-1.59615479e-06
3207,12.828000,0.000385195948,0.00288268947,0.00366833969,0.009484143,-0.00425367011,0.00179293926,-4.63113707e-07,2.52521954e-06,-6.05337027e-06,5.62256268e-08,4.28324256e-06,-1.59609635e-06
3208,12.832000,0.000712703564,0.00356518943,0.00564860087,0.00607294496,0.000232895254,0.000401534402,-4.63130476e-07,2.52524114e-06,-6.05342302e-06,5.64588625e-08,4.28290195e-06,-1.59616047e-06
3209,12.836000,0.000430194195,0.00269119418,0.00348756975,0.00925635081,-0.00350845815,0.00164284639,-4.63104925e-07,2.52524478e-06,-6.05343439e-06,5.64591787e-08,4.28300382e-06,-1.59609431e-06
3210,12.840000,0.000687583932,0.00188452879,0.00294385571,0.00982125755,0.000495065236,0.000518417684,-4.63113906e-07,2.52525001e-06,-6.05344894e-06,5.64559883e-08,4.28312433e-06,-1.59615365e-06
3211,12.844000,0.000586838811,0.00271737855,0.0037992443,0.00930454582,-0.00183301442,0.00103997625,-4.63114588e-07,2.52525592e-06,-6.05346213e-06,5.64548337e-08,4.28323983e-06,-1.5960951e-06
3212,12.848000,0.000628843438,0.0033451044,0.00495311758,0.00758048799,-0.00143355271,0.000759369985,-4.63123598e-07,2.52526138e-06,-6.05347986e-06,5.64579921e-08,4.28301519e-06,-1.5961574e-06
3213,12.852000,0.00072854897,0.00414105412,0.00639914256,0.00528231729,-0.000794090389,0.000473766064,-4.6311348e-07,2.52526638e-06,-6.05349396e-06,5.64588234e-08,4.28324029e-06,-1.59609556e-06
3214,12.856000,0.000775855617,0.00336533738,0.00521597173,0.00705957413,-0.000200385868,0.000286046939,-4.63129368e-07,2.52527207e-06,-6.05350715e-06,5.64598501e-08,4.28289877e-06,-1.59615911e-06
3215,12.860000,0.000475136214,0.00364461681,0.00495346356,0.00754656969,-0.00390163111,0.00144754082,-4.63105494e-07,2.5252757e-06,-6.05351988e-06,5.64596121e-08,4.28299973e-06,-1.59609158e-06
3216,12.864000,0.000811564503,0.00377600826,0.00599347102,0.00541641843,0.000169981387,0.000170690881,-4.63113935e-07,2.52528184e-06,-6.05353716e-06,5.64568055e-08,4.2831216e-06,-1.59621175e-06
3217,12.868000,0.000799681991,0.00275251595,0.00430453056,0.00760711823,0.000157319941,0.00025586909,-4.6311402e-07,2.52528616e-06,-6.05354717e-06,5.64515332e-08,4.28323938e-06,-1.59627189e-06
3218,12.872000,0.000530097401,0.00413329341,0.00606547855,0.00498640072,-0.00249691261,0.000968491659,-4.63121893e-07,2.52529298e-06,-6.05356672e-06,5.64581164e-08,4.28301291e-06,-1.59621914e-06
3219,12.876000,0.000737881288,0.0033237068,0.00527190138,0.00571304839,0.000230698613,0.000147650397,-4.63114532e-07,2.52529821e-06,-6.05358127e-06,5.64547733e-08,4.28323938e-06,-1.59627359e-06
3220,12.880000,0.000891155796,0.00225349562,0.00350869121,0.00842712913,0.000498782145,0.000137345341,-4.63121495e-07,2.52532118e-06,-6.05363221e-06,5.66887834e-08,4.28301064e-06,-1.59621811e-06
3221,12.884000,0.000910339644,0.00378698437,0.00600974541,0.00424725749,0.000195851084,0.000142390258,-4.63113764e-07,2.52531004e-06,-6.05361129e-06,5.64570364e-08,4.28323892e-06,-1.5962712e-06
3222,12.888000,0.000737774186,0.00301589002,0.0046508396,0.00610526279,-0.000211940976,0.000320882973,-4.63126753e-07,2.52533277e-06,-6.05366222e-06,5.66910572e-08,4.28289786e-06,-1.59621788e-06
3223,12.892000,0.000795950997,0.00216203206,0.00338882767,0.00782742538,0.000573359895,0.000155228554,-4.63105351e-07,2.52532004e-06,-6.05363584e-06,5.64567095e-08,4.28300109e-06,-1.59626893e-06
3224,12.896000,0.000803943258,0.00352098653,0.0055874628,0.00421262439,0.000202809693,0.000161423988,-4.63110894e-07,2.52534278e-06,-6.05369041e-06,5.66876466e-08,4.28311841e-06,-1.59621152e-06
3225,12.900000,0.000572498189,0.00259620836,0.00350881345,0.00745101785,-0.00270073907,0.00122607639,-4.63121694e-07,2.52533118e-06,-6.05366586e-06,5.64560843e-08,4.28312887e-06,-1.59627666e-06
3226,12.904000,0.000738745788,0.00349818356,0.00545124756,0.00481078262,-0.000359322556,0.000321487838,-4.63112599e-07,2.52535278e-06,-6.05371633e-06,5.66891529e-08,4.28323665e-06,-1.59621209e-06
3227,12.908000,0.000740024494,0.00269002211,0.00418063579,0.00698645087,0.000251418853,3.89415654e-05,-4.63124877e-07,2.52534232e-06,-6.05369223e-06,5.64569618e-08,4.28289604e-06,-1.59627723e-06
3228,12.912000,0.000414658338,0.00283136871,0.00350277661,0.00829259027,-0.00441559963,0.0016035001,-4.63104044e-07,2.52536165e-06,-6.05374316e-06,5.66882008e-08,4.28299973e-06,-1.59621334e-06
3229,12.916000,0.00083651091,0.00432113558,0.00687081041,0.00269340724,-2.24667601e-05,2.36103078e-05,-4.63114077e-07,2.5253687e-06,-6.05375544e-06,5.66888474e-08,4.28311978e-06,-1.59627371e-06
3230,12.920000,0.000817729742,0.00388193759,0.00617537042,0.00347213913,9.95146111e-05,-1.48190302e-05,-4.63114191e-07,2.52537393e-06,-6.05376999e-06,5.6690066e-08,4.28323892e-06,-1.59621641e-06
3231,12.924000,0.000762186595,0.00301072095,0.0045065498,0.00594951585,-0.000892618671,0.000341795792,-4.63123314e-07,2.52537848e-06,-6.05378318e-06,5.66857317e-08,4.28301018e-06,-1.59627439e-06
3232,12.928000,0.000690694549,0.00369907264,0.00539352605,0.00458887592,-0.00233442127,0.000833325787,-4.63114361e-07,2.52538325e-06,-6.05379591e-06,5.6687508e-08,4.28323574e-06,-1.59621243e-06
3233,12.932000,0.000925195985,0.00390881393,0.00621362729,0.00294657983,4.18643467e-05,3.23774293e-06,-4.63122717e-07,2.52539053e-06,-6.05381001e-06,5.66892879e-08,4.28300973e-06,-1.5962745e-06
3234,12.936000,0.000777394045,0.00259936531,0.00402353052,0.00595619716,7.08592634e-05,5.68194082e-05,-4.63113537e-07,2.52539485e-06,-6.05382274e-06,5.66889398e-08,4.2832371e-06,-1.59621345e-06
3235,12.940000,0.000860765693,0.00361432065,0.00574113522,0.00331043731,0.000123122474,-3.49599868e-05,-4.6312789e-07,2.52539962e-06,-6.05383593e-06,5.66872558e-08,4.28290195e-06,-1.59627916e-06
3236,12.944000,0.000837172614,0.00304723764,0.0048320014,0.00435700454,0.000271047466,-1.73711451e-05,-4.63101145e-07,2.52540326e-06,-6.05384957e-06,5.66846694e-08,4.28299745e-06,-1.59620947e-06
3237,12.948000,0.000676096184,0.00340920966,0.0054244725,0.00328943459,8.72870442e-05,-3.1646523e-05,-4.63111377e-07,2.52541076e-06,-6.05386322e-06,5.66883571e-08,4.28312023e-06,-1.59627143e-06
3238,12.952000,0.00069869915,0.00263611553,0.00391420722,0.00565115875,-0.000883853936,0.000368867797,-4.63122092e-07,2.52541736e-06,-6.05387731e-06,5.66894371e-08,4.28312478e-06,-1.59621788e-06
3239,12.956000,0.00056026224,0.00154336414,0.00198687823,0.00828985497,-0.00128307287,0.000571467448,-4.63113167e-07,2.52542031e-06,-6.05389141e-06,5.66873517e-08,4.28323801e-06,-1.59627393e-06
3240,12.960000,0.000647079432,0.00377857126,0.00552579435,0.00298158638,-0.00255247881,0.000948598201,-4.63125957e-07,2.52542713e-06,-6.05390505e-06,5.66873908e-08,4.28289741e-06,-1.59622061e-06
3241,12.964000,0.000690508052,0.00250082603,0.0038631456,0.00565671595,4.06572362e-05,1.55197049e-05,-4.6310538e-07,2.52543055e-06,-6.05391551e-06,5.66857103e-08,4.282997e-06,-1.59627109e-06
3242,12.968000,0.000736602116,0.00248839986,0.00382673834,0.00562993856,-5.82145294e-05,1.4971738e-05,-4.63114588e-07,2.52545237e-06,-6.05396599e-06,5.69174503e-08,4.28311978e-06,-1.59621641e-06
3243,12.972000,0.000620168052,0.00210797135,0.00317083299,0.00657642772,-7.06284773e-05,-3.9090577e-05,-4.63114787e-07,2.52544078e-06,-6.05394052e-06,5.66867087e-08,4.28323665e-06,-1.59627245e-06
3244,12.976000,0.000848010881,0.00429949118,0.00687455758,0.000928568654,-0.00033513573,5.56674786e-06,-4.63120301e-07,2.52546192e-06,-6.05399146e-06,5.69181857e-08,4.28300837e-06,-1.59621618e-06
3245,12.980000,0.00077122252,0.0031039794,0.00492763799,0.00363613945,0.000193570566,-0.000240646827,-4.63114077e-07,2.52545124e-06,-6.05396463e-06,5.66824916e-08,4.28323574e-06,-1.59627075e-06
3246,12.984000,0.000729037565,0.00345019903,0.00548042357,0.00272816326,4.42925375e-05,-0.000273166283,-4.6312482e-07,2.52547466e-06,-6.05401874e-06,5.69199301e-08,4.28301018e-06,-1.59621857e-06
3247,12.988000,0.000833390397,0.00290164258,0.00460804114,0.00377142197,0.000222969655,-0.000231700833,-4.63114219e-07,2.52546238e-06,-6.05399237e-06,5.66874157e-08,4.28323483e-06,-1.59627166e-06
3248,12.992000,0.000816421816,0.00280562649,0.00445741974,0.00378138712,0.000233204337,-0.000234852894,-4.63123627e-07,2.52548398e-06,-6.05404421e-06,5.6921369e-08,4.28300928e-06,-1.596218e-06
3249,12.996000,0.000779610127,0.00266721239,0.00423399918,0.00406153314,0.000292161596,-0.000269178301,-4.63113679e-07,2.52547238e-06,-6.05401738e-06,5.66884637e-08,4.28323483e-06,-1.59627427e-06
3250,13.000000,0.000740464777,0.00261823111,0.00415230729,0.00396243716,0.0002707807,-0.000284659705,-4.6312951e-07,2.5254933e-06,-6.05406831e-06,5.69134997e-08,4.2828965e-06,-1.59621914e-06
3251,13.004000,0.000764195109,0.00237098755,0.00376333878,0.00442511588,0.000376580632,-0.000237772882,-4.63105096e-07,2.52549853e-06,-6.05407877e-06,5.69191663e-08,4.28299654e-06,-1.5962712e-06
3252,13.008000,0.000821472495,0.00208228687,0.00328619033,0.00506141316,0.000540426292,-0.000335451972,-4.63113054e-07,2.52550353e-06,-6.05409423e-06,5.69185623e-08,4.28311887e-06,-1.59621595e-06
3253,13.012000,0.000660170219,0.0029224602,0.00465964014,0.0025498583,3.57520767e-05,2.30753794e-05,-4.63122177e-07,2.52550899e-06,-6.05410378e-06,5.691615e-08,4.28312433e-06,-1.59627723e-06
3254,13.016000,0.000490126549,0.00186139089,0.00278649712,0.00353915012,-0.000734596746,0.00157311396,-4.63115072e-07,2.52551467e-06,-6.05411788e-06,5.69190348e-08,4.28323483e-06,-1.59621379e-06
3255,13.020000,-9.92880668e-05,-0.00190830417,-0.00292749237,0.00347674149,-0.00207232591,0.00486402959,-4.63123428e-07,2.52552036e-06,-6.05413106e-06,5.69218557e-08,4.28300609e-06,-1.59627507e-06
3256,13.024000,-0.00039862527,-0.000537933782,0.000597767765,0.000402572565,-0.00977029465,0.00797791965,-4.63115128e-07,2.52552536e-06,-6.05414334e-06,5.692225e-08,4.28323483e-06,-1.59621538e-06
3257,13.028000,-0.000776374363,-0.00124976493,-0.000520514091,0.00211016019,-0.0146571957,0.00889464747,-4.63122944e-07,2.52552968e-06,-6.05415289e-06,5.69161642e-08,4.28300564e-06,-1.59627371e-06
3258,13.032000,-0.000666064327,-0.000548546319,0.000530608115,0.000153220084,-0.0135888271,0.00864277408,-4.6311078e-07,2.52553309e-06,-6.0541629e-06,5.6916079e-08,4.2832321e-06,-1.59621288e-06
3259,13.036000,-0.000722292229,-0.000779206166,8.84829788e-05,0.00185365276,-0.0131656285,0.0085289916,-4.63128885e-07,2.52554082e-06,-6.05418018e-06,5.69197809e-08,4.28289513e-06,-1.59627757e-06
3260,13.040000,-0.000927377841,-0.00130649214,-0.000961279147,0.00343505014,-0.0153873954,0.00924839824,-4.63102623e-07,2.52554423e-06,-6.05419154e-06,5.69180543e-08,4.28299245e-06,-1.59620959e-06
3261,13.044000,-0.00144834514,-0.00152920897,-0.00181290263,0.00389482593,-0.0201350823,0.011051883,-4.63112514e-07,2.52554923e-06,-6.05420109e-06,5.69152974e-08,4.28311387e-06,-1.59627314e-06
3262,13.048000,-0.000574334757,-0.000916232413,-0.000222122413,0.00183562143,-0.0124758072,0.00800602231,-4.63123655e-07,2.52555583e-06,-6.05421428e-06,5.69171625e-08,4.28312251e-06,-1.59621845e-06
3263,13.052000,-0.000582803856,-0.000962367456,-6.13366719e-05,0.00131169055,-0.0124439029,0.00851172116,-4.63114077e-07,2.52555947e-06,-6.05422656e-06,5.69187364e-08,4.28323119e-06,-1.59627461e-06
3264,13.056000,-0.000441068667,-0.000769654172,9.44234198e-05,0.00102545042,-0.0106726028,0.00743559701,-4.63120841e-07,2.52556629e-06,-6.0542402e-06,5.6923362e-08,4.28300336e-06,-1.59621823e-06
3265,13.060000,-0.000465849298,-0.000748441904,0.000136818853,0.000904935179,-0.0115574561,0.00797282532,-4.63113736e-07,2.52558721e-06,-6.05428795e-06,5.71486858e-08,4.28323165e-06,-1.59627325e-06
3266,13.064000,-0.00042198156,-0.000805451069,5.28918463e-05,0.00128556497,-0.0110311098,0.00761717837,-4.63130107e-07,2.52557675e-06,-6.05426067e-06,5.69172975e-08,4.28289377e-06,-1.59622005e-06
3267,13.068000,-0.000490984763,-0.000373627583,0.000739759416,-0.00012245262,-0.011451995,0.00782480277,-4.63106034e-07,2.52559562e-06,-6.0543116e-06,5.71477905e-08,4.28299427e-06,-1.59627041e-06
3268,13.072000,-0.000483787386,-0.000556223036,0.000496406574,0.000131650828,-0.0122293495,0.00849152636,-4.63114162e-07,2.52558584e-06,-6.0542875e-06,5.69159333e-08,4.28311523e-06,-1.59621379e-06
3269,13.076000,-0.000421004836,-0.000135956157,0.00086421601,-0.000645392109,-0.011173849,0.00779278763,-4.63115498e-07,2.52560608e-06,-6.05433297e-06,5.71467922e-08,4.28323256e-06,-1.59627257e-06
3270,13.080000,-0.000536153326,-0.000748154649,0.000448798179,0.000147343148,-0.0116874045,0.00811246689,-4.63120642e-07,2.52559607e-06,-6.05430978e-06,5.69157024e-08,4.283002e-06,-1.59621482e-06
3271,13.084000,-0.000440430595,-0.00180389301,-0.00150018837,0.00427660439,-0.0128327878,0.0102015585,-4.63115271e-07,2.52561608e-06,-6.05435889e-06,5.7143847e-08,4.28323165e-06,-1.59627245e-06
3272,13.088000,-0.000631416449,-0.00115247793,-0.000231168175,0.0019635777,-0.0153186833,0.0113534965,-4.63123683e-07,2.5256054e-06,-6.05433206e-06,5.6916754e-08,4.28300427e-06,-1.59621914e-06
3273,13.092000,-0.000758696347,-0.000971763977,0.000117141906,0.00117317564,-0.0163029563,0.0119475946,-4.63116663e-07,2.525627e-06,-6.05438254e-06,5.71475525e-08,4.28322983e-06,-1.596272e-06
3274,13.096000,-0.000824417337,-0.000496310473,0.000738169183,0.000350284739,-0.0148065239,0.0102405082,-4.63122149e-07,2.52561495e-06,-6.05435935e-06,5.69181537e-08,4.28300336e-06,-1.59621868e-06
3275,13.100000,-0.000680741388,-0.000857909501,6.59998623e-05,0.00121585652,-0.0140732992,0.00961701665,-4.63110723e-07,2.52563586e-06,-6.05440619e-06,5.71514853e-08,4.28322846e-06,-1.59627405e-06
3276,13.104000,-0.000875807833,-0.0010381724,-0.000107961852,0.00144761079,-0.0148584936,0.00999454409,-4.63128856e-07,2.52564223e-06,-6.05441755e-06,5.71491228e-08,4.28289286e-06,-1.59622221e-06
3277,13.108000,-0.000753634144,-0.000598069979,0.000471750624,0.00043673889,-0.0140228849,0.00904237852,-4.63102708e-07,2.52564428e-06,-6.05442619e-06,5.71478509e-08,4.28299109e-06,-1.59627098e-06
3278,13.112000,-0.00091386144,-0.000574031728,0.000631344388,6.77541975e-05,-0.0150721781,0.0091399271,-4.63112428e-07,2.52565087e-06,-6.05443984e-06,5.71489664e-08,4.28311205e-06,-1.59621356e-06
3279,13.116000,-0.000602397951,-0.000292169105,0.00103045558,-0.000451165251,-0.0132141234,0.00872372277,-4.63124593e-07,2.52565587e-06,-6.05445075e-06,5.71489309e-08,4.28311932e-06,-1.59627575e-06
3280,13.120000,-0.000630259165,-0.000835475395,0.00023493878,0.000727375969,-0.012876437,0.00859513041,-4.63114446e-07,2.52566065e-06,-6.05446257e-06,5.71496699e-08,4.28322937e-06,-1.59621345e-06
3281,13.124000,-0.000664343243,-0.000378621538,0.000964534236,-0.000245311181,-0.012991826,0.00874020532,-4.63119989e-07,2.52566565e-06,-6.05447258e-06,5.71476875e-08,4.28300109e-06,-1.59627416e-06
3282,13.128000,-0.00046430307,-0.000624851964,0.000453133369,0.000463868928,-0.0120880529,0.00848708954,-4.63114674e-07,2.52566929e-06,-6.05448258e-06,5.71478864e-08,4.28322892e-06,-1.59621402e-06
3283,13.132000,-0.000528462813,-0.000940413505,9.73552233e-05,0.00110257918,-0.0125963278,0.0088655157,-4.63125616e-07,2.52567452e-06,-6.05449304e-06,5.71502028e-08,4.28300245e-06,-1.59627632e-06
