step,time_s,L1,L2,L3,L4,L5,L6,R1,R2,R3,R4,R5,R6
2287,9.148000,-0.000356988981,0.000530348043,-0.000370584312,2.52528553e-05,5.8734604e-05,7.63650896e-05,-4.63069256e-07,2.52454265e-06,-6.05539617e-06,5.832932e-08,4.2831216e-06,-1.59630804e-06
2288,9.152000,-0.000356105913,0.000526946445,-0.000370142196,2.62075664e-05,5.85165944e-05,7.63022981e-05,-4.63081534e-07,2.5250356e-06,-6.05278092e-06,5.94834511e-08,4.28310386e-06,-1.59619367e-06
2289,9.156000,-0.000355223659,0.000523543044,-0.000369695364,2.71277786e-05,5.82988978e-05,7.62399868e-05,-4.63073661e-07,2.52481345e-06,-6.05227842e-06,5.62320324e-08,4.2831125e-06,-1.59625188e-06
2290,9.160000,-0.000354349148,0.000520176836,-0.000369190151,2.80081586e-05,5.80883388e-05,7.61789561e-05,-4.63068744e-07,2.52459677e-06,-6.05552168e-06,5.87932192e-08,4.2831216e-06,-1.59625085e-06
2291,9.164000,-0.000353470736,0.000516782457,-0.000368725101,2.88789561e-05,5.78795371e-05,7.61189731e-05,-4.63077981e-07,2.52504105e-06,-6.05279911e-06,5.92537077e-08,4.28310341e-06,-1.5962512e-06
2292,9.168000,-0.00035259407,0.000513400533,-0.000368246343,2.97658262e-05,5.7678295e-05,7.60609983e-05,-4.63073292e-07,2.52485142e-06,-6.05236892e-06,5.64648523e-08,4.28311068e-06,-1.59619276e-06
2293,9.172000,-0.00035171886,0.000510029902,-0.000367757049,3.0627376e-05,5.74770311e-05,7.6003198e-05,-4.63071103e-07,2.524602e-06,-6.05553896e-06,5.8562307e-08,4.2831216e-06,-1.59631236e-06
2294,9.176000,-0.000350850576,0.000506676268,-0.000367228844,3.14344179e-05,5.72795252e-05,7.59473769e-05,-4.6307747e-07,2.52507789e-06,-6.05289188e-06,5.94905849e-08,4.28310295e-06,-1.59619378e-06
2295,9.180000,-0.000349980837,0.000503321295,-0.000366723834,3.22746018e-05,5.70857737e-05,7.58923416e-05,-4.63076162e-07,2.52487416e-06,-6.05242622e-06,5.64651756e-08,4.28311387e-06,-1.59625574e-06
2296,9.184000,-0.000349121867,0.000499945425,-0.000366241205,3.30886069e-05,5.68964097e-05,7.58393871e-05,-4.63069995e-07,2.52464042e-06,-6.05563127e-06,5.87957913e-08,4.28312069e-06,-1.5962521e-06
2297,9.188000,-0.000348269648,0.000496602152,-0.000365708984,3.38923383e-05,5.67130483e-05,7.5786651e-05,-4.63080966e-07,2.52508266e-06,-6.05290234e-06,5.92521801e-08,4.2831025e-06,-1.59625438e-06
2298,9.192000,-0.000347421039,0.000493257365,-0.000365177286,3.4673194e-05,5.65289229e-05,7.57357338e-05,-4.6307531e-07,2.52491168e-06,-6.05251535e-06,5.66990508e-08,4.28310932e-06,-1.59619344e-06
2299,9.196000,-0.000346574816,0.00048992777,-0.000364606007,3.54566255e-05,5.63522117e-05,7.56851659e-05,-4.63072581e-07,2.52464451e-06,-6.05564401e-06,5.85606692e-08,4.28312342e-06,-1.59631395e-06
2300,9.200000,-0.000345721375,0.000486661738,-0.000363998115,3.62300925e-05,5.61790002e-05,7.56362424e-05,-4.63080056e-07,2.52513792e-06,-6.0530333e-06,5.97190137e-08,4.28309977e-06,-1.59619583e-06
2301,9.204000,-0.000344874279,0.000483410084,-0.000363302301,3.69815498e-05,5.60090994e-05,7.55877554e-05,-4.63077413e-07,2.52489849e-06,-6.05248852e-06,5.62297089e-08,4.2831125e-06,-1.59625506e-06
2302,9.208000,-0.000344035565,0.000480131363,-0.000362671184,3.77592914e-05,5.58450884e-05,7.55414512e-05,-4.63071842e-07,2.52469954e-06,-6.05577316e-06,5.90280784e-08,4.28312023e-06,-1.59625199e-06
2303,9.212000,-0.000343206921,0.000476888818,-0.000361953164,3.8485603e-05,5.56854066e-05,7.54944049e-05,-4.6308233e-07,2.52512723e-06,-6.05300829e-06,5.92558216e-08,4.28310386e-06,-1.59625608e-06
2304,9.216000,-0.000342378102,0.000473633409,-0.000361264159,3.92192378e-05,5.55262632e-05,7.54497014e-05,-4.63080141e-07,2.52495283e-06,-6.05261448e-06,5.66906415e-08,4.28311296e-06,-1.59619776e-06
2305,9.220000,-0.000341547886,0.000470385654,-0.000360569946,3.99400305e-05,5.53707432e-05,7.54046778e-05,-4.63075622e-07,2.52470454e-06,-6.05578452e-06,5.87930273e-08,4.28312251e-06,-1.59631168e-06
2306,9.224000,-0.000340721163,0.000467141508,-0.000359881669,4.0619143e-05,5.52147467e-05,7.53620843e-05,-4.63084518e-07,2.52516475e-06,-6.05310015e-06,5.94859557e-08,4.2831025e-06,-1.59619685e-06
2307,9.228000,-0.000339900493,0.000463914243,-0.000359135971,4.13297057e-05,5.50638324e-05,7.53197237e-05,-4.63080653e-07,2.52497421e-06,-6.05266632e-06,5.66953631e-08,4.28311023e-06,-1.59625279e-06
2308,9.232000,-0.000339069811,0.000460665935,-0.000358451332,4.20228025e-05,5.49168253e-05,7.52782507e-05,-4.63077214e-07,2.52472546e-06,-6.05583409e-06,5.87925761e-08,4.28312296e-06,-1.59625415e-06
2309,9.236000,-0.000338254322,0.000457458897,-0.000357677753,4.26841252e-05,5.47681448e-05,7.52379128e-05,-4.63085797e-07,2.52520044e-06,-6.05318337e-06,5.9719639e-08,4.28309841e-06,-1.59625233e-06
2310,9.240000,-0.000337431906,0.00045422127,-0.000356974662,4.33505775e-05,5.46255469e-05,7.51977059e-05,-4.63081051e-07,2.52497921e-06,-6.05268042e-06,5.64582763e-08,4.28311159e-06,-1.59619731e-06
2311,9.244000,0.000599471503,-0.00213292986,0.000273036654,-0.000195599161,-0.000147280283,7.18635711e-05,-4.6307747e-07,2.52476366e-06,-6.05592231e-06,5.90288138e-08,4.28312114e-06,-1.59631543e-06
2312,9.248000,0.000641187886,-0.00283230771,0.000551139936,-0.000165306265,-0.000147512226,7.18300435e-05,-4.63086081e-07,2.52520522e-06,-6.0531961e-06,5.9484929e-08,4.28310022e-06,-1.59619697e-06
2313,9.252000,0.00066576188,-0.00305894716,0.000644351472,-0.000159848249,-0.000149934756,7.17551302e-05,-4.63082387e-07,2.52501695e-06,-6.05276728e-06,5.66967771e-08,4.28310932e-06,-1.59625688e-06
2314,9.256000,0.000685581355,-0.00315039558,0.000686847721,-0.000161496224,-0.000153011672,7.16664654e-05,-4.63084803e-07,2.52518839e-06,-6.05316154e-06,5.53001165e-08,4.28310477e-06,-1.59625495e-06
2315,9.260000,0.000703941449,-0.00320349145,0.000715940841,-0.000164988684,-0.000156198628,7.15759816e-05,-4.63088384e-07,2.52532095e-06,-6.05346895e-06,5.71558765e-08,4.2830975e-06,-1.59625802e-06
2316,9.264000,0.000721862656,-0.00324528781,0.000740871998,-0.000169065082,-0.000159425428,7.14846392e-05,-4.63086138e-07,2.52522636e-06,-6.05325795e-06,5.57609532e-08,4.28310204e-06,-1.59625426e-06
2317,9.268000,0.000739656156,-0.00328408158,0.000764005934,-0.000173395267,-0.000162675657,7.13949557e-05,-4.63087673e-07,2.52531299e-06,-6.05345758e-06,5.69230707e-08,4.28309977e-06,-1.59625586e-06
2318,9.272000,0.000757333008,-0.00332184252,0.000786423916,-0.000177808804,-0.000165923178,7.13036425e-05,-4.6308665e-07,2.52525092e-06,-6.05331934e-06,5.59898226e-08,4.2831025e-06,-1.5962554e-06
2319,9.276000,0.000774946297,-0.00335931778,0.000808751793,-0.000182236778,-0.00016914864,7.12157198e-05,-4.63087531e-07,2.52530208e-06,-6.05344394e-06,5.66907659e-08,4.28310068e-06,-1.59625802e-06
2320,9.280000,0.000792518025,-0.00339639047,0.000831041369,-0.000186672201,-0.000172361033,7.11286702e-05,-4.63086678e-07,2.5252732e-06,-6.05338482e-06,5.62267886e-08,4.28310204e-06,-1.59625586e-06
2321,9.284000,0.000810094411,-0.00343334279,0.000853462494,-0.000191090396,-0.000175565394,7.10412132e-05,-4.6308719e-07,2.52530913e-06,-6.05346713e-06,5.66900624e-08,4.28310113e-06,-1.5962587e-06
2322,9.288000,0.000827585929,-0.0034697589,0.000875741709,-0.00019550696,-0.000178746501,7.0953829e-05,-4.63087673e-07,2.52527911e-06,-6.05340483e-06,5.62229943e-08,4.28310341e-06,-1.59625642e-06
2323,9.292000,0.00084503321,-0.00350557291,0.000898109283,-0.000199937029,-0.000181915093,7.08676525e-05,-4.63087503e-07,2.52531572e-06,-6.05348851e-06,5.66898599e-08,4.28310022e-06,-1.59625529e-06
2324,9.296000,0.000862475834,-0.00354068168,0.000920465798,-0.000204452546,-0.00018509278,7.07840809e-05,-4.63087417e-07,2.52528662e-06,-6.0534303e-06,5.62264688e-08,4.28310295e-06,-1.59625904e-06
2325,9.300000,0.000879835919,-0.00357576669,0.000942503801,-0.000208926853,-0.000188252889,7.06988212e-05,-4.63088242e-07,2.52532277e-06,-6.05351443e-06,5.66872522e-08,4.28310068e-06,-1.59625631e-06
2326,9.304000,-0.00130332669,-0.0145545034,0.000516641885,0.00144840777,0.000431422843,8.14297237e-05,-4.63087446e-07,2.52529503e-06,-6.0534544e-06,5.62256943e-08,4.2831025e-06,-1.59625915e-06
2327,9.308000,-0.00130544207,-0.0166827627,0.00153359398,0.00151989982,0.000442551682,8.16192478e-05,-4.630879e-07,2.52532914e-06,-6.05353807e-06,5.66902862e-08,4.28310022e-06,-1.59625665e-06
2328,9.312000,-0.00134728116,-0.0171736404,0.00243956223,0.00145712122,0.000430312473,8.13733786e-05,-4.63088071e-07,2.52530162e-06,-6.05347759e-06,5.62257263e-08,4.28310386e-06,-1.5962587e-06
2329,9.316000,-0.00138100504,-0.0173706841,0.00299418345,0.00142316893,0.000425164821,8.12616199e-05,-4.63088099e-07,2.525338e-06,-6.05356536e-06,5.66860834e-08,4.28310159e-06,-1.59625722e-06
2330,9.320000,-0.00140894263,-0.0174862668,0.00336125866,0.00140577555,0.000423651654,8.12034123e-05,-4.63088753e-07,2.52532595e-06,-6.05353898e-06,5.64558178e-08,4.28310204e-06,-1.59625733e-06
2331,9.324000,-0.00143360626,-0.0175676364,0.00364246592,0.00139703974,0.000423955382,8.11866485e-05,-4.63087986e-07,2.52533027e-06,-6.05355353e-06,5.64570826e-08,4.2831025e-06,-1.59625961e-06
2332,9.328000,-0.00145609339,-0.017628517,0.00389636308,0.00139380246,0.000425396604,8.11857171e-05,-4.6308881e-07,2.52534983e-06,-6.05360083e-06,5.66882576e-08,4.28310113e-06,-1.5962587e-06
2333,9.332000,-0.00147714547,-0.0176837966,0.00413469598,0.00139255449,0.000427159946,8.12043436e-05,-4.63087844e-07,2.52533755e-06,-6.05357764e-06,5.64552991e-08,4.2831025e-06,-1.59625711e-06
2334,9.336000,-0.0014973965,-0.017736977,0.00436514243,0.00139220059,0.000429054606,8.12131912e-05,-4.63089208e-07,2.52535801e-06,-6.05362766e-06,5.66895189e-08,4.28310341e-06,-1.59625802e-06
2335,9.340000,-0.00151715963,-0.0177891105,0.00459260866,0.00139240548,0.000431027845,8.1224367e-05,-4.63089009e-07,2.52534664e-06,-6.05360492e-06,5.64564608e-08,4.28310204e-06,-1.59625779e-06
2336,9.344000,-0.00153666502,-0.0178409573,0.00481895357,0.00139286742,0.000433020876,8.12383369e-05,-4.63089009e-07,2.52536688e-06,-6.05365176e-06,5.66918459e-08,4.28310386e-06,-1.59625893e-06
2337,9.348000,-0.00155594875,-0.0178924277,0.00504426286,0.00139328837,0.000434999238,8.12611543e-05,-4.63088071e-07,2.52535392e-06,-6.0536272e-06,5.64544358e-08,4.28310295e-06,-1.59625768e-06
2338,9.352000,-0.00157507265,-0.0179439448,0.00527158752,0.00139372051,0.000436942093,8.12727958e-05,-4.63089719e-07,2.52537484e-06,-6.05367586e-06,5.66855753e-08,4.28310113e-06,-1.59625756e-06
2339,9.356000,-0.00159416499,-0.0179955643,0.00549824908,0.00139405951,0.000438878778,8.12900253e-05,-4.63088242e-07,2.52536415e-06,-6.05365449e-06,5.64575053e-08,4.28310159e-06,-1.59625984e-06
2340,9.360000,-0.00161312206,-0.0180469137,0.00572573394,0.00139436871,0.000440783682,8.13021325e-05,-4.63089975e-07,2.52538462e-06,-6.05370633e-06,5.66898919e-08,4.2831025e-06,-1.59625847e-06
2341,9.364000,-0.0139304213,-0.037916787,0.0597244054,-0.0662444085,-0.00127767818,0.00114336796,-4.63088895e-07,2.52537211e-06,-6.05368132e-06,5.64557396e-08,4.2831025e-06,-1.59625938e-06
2342,9.368000,-0.0179180931,-0.0379672647,0.104165241,-0.110585704,-0.00113253156,0.00114569254,-4.63090345e-07,2.52539371e-06,-6.05373316e-06,5.66890854e-08,4.28310068e-06,-1.59625995e-06
2343,9.372000,-0.0199837759,-0.0379964933,0.125632316,-0.122042172,-0.00111822831,0.00114560314,-4.63089179e-07,2.52539735e-06,-6.05374498e-06,5.6690304e-08,4.28310113e-06,-1.59625972e-06
2344,9.376000,-0.0212693829,-0.0380218141,0.138601243,-0.127427936,-0.00112125371,0.0011451561,-4.63090004e-07,2.5254019e-06,-6.05375999e-06,5.66888048e-08,4.28310159e-06,-1.5962579e-06
2345,9.380000,-0.0221564025,-0.0393313095,0.144956186,-0.128187865,-0.00113070337,0.0011445675,-4.63088469e-07,2.52540781e-06,-6.05377409e-06,5.66870568e-08,4.28310159e-06,-1.59625824e-06
2346,9.384000,-0.0229162239,-0.0411928818,0.148104221,-0.127466828,-0.00114205573,0.00114399195,-4.63090203e-07,2.52541213e-06,-6.05378864e-06,5.66890641e-08,4.28310386e-06,-1.59625915e-06
2347,9.388000,-0.0236245096,-0.0427814424,0.150230348,-0.127058506,-0.00115023181,0.00114348531,-4.63088611e-07,2.52541668e-06,-6.05380001e-06,5.66890392e-08,4.28310113e-06,-1.59625779e-06
2348,9.392000,-0.0242845677,-0.0441418849,0.151720852,-0.126854271,-0.0011556074,0.00114304572,-4.63090259e-07,2.52542213e-06,-6.05381592e-06,5.66883998e-08,4.28310341e-06,-1.59625938e-06
2349,9.396000,-0.0248971768,-0.0453883894,0.152785927,-0.126796842,-0.00115882931,0.00114263035,-4.63090203e-07,2.52542736e-06,-6.05382638e-06,5.66853799e-08,4.28310159e-06,-1.59625779e-06
2350,9.400000,-0.0254635289,-0.0465044603,0.153581232,-0.126828194,-0.00116053224,0.00114224665,-4.63090316e-07,2.52543191e-06,-6.05384412e-06,5.66870995e-08,4.28310341e-06,-1.5962587e-06
2351,9.404000,-0.0259877946,-0.0474853069,0.154196009,-0.126915127,-0.00116120605,0.00114189833,-4.63089577e-07,2.525436e-06,-6.0538564e-06,5.66862965e-08,4.28310159e-06,-1.59626086e-06
2352,9.408000,-0.0264761094,-0.0483498201,0.154679179,-0.12703684,-0.0011612121,0.00114155561,-4.63089691e-07,2.52544078e-06,-6.05387049e-06,5.66857778e-08,4.2831025e-06,-1.59626165e-06
2353,9.412000,-0.026935311,-0.049117364,0.155065715,-0.127182841,-0.00116074411,0.00114123709,-4.63090942e-07,2.52544623e-06,-6.05388323e-06,5.66887124e-08,4.2831025e-06,-1.59626131e-06
2354,9.416000,-0.0273710117,-0.0498066992,0.155379623,-0.127344549,-0.00115996692,0.00114090741,-4.63090117e-07,2.52545055e-06,-6.05389232e-06,5.66879308e-08,4.28310295e-06,-1.59626177e-06
2355,9.420000,-0.0277874488,-0.050433889,0.155638352,-0.127517298,-0.00115894759,0.00114057772,-4.63091226e-07,2.52547147e-06,-6.05394325e-06,5.69185197e-08,4.2831025e-06,-1.59626165e-06
2356,9.424000,-0.0118952207,-0.0563474745,0.241468027,-0.304219544,-0.00105477055,5.35203144e-05,-4.63090402e-07,2.52545851e-06,-6.05391733e-06,5.66837066e-08,4.2831025e-06,-1.59625893e-06
2357,9.428000,-0.00452280696,-0.0797660649,0.24565205,-0.307521284,-0.000962151214,5.53657301e-05,-4.63091595e-07,2.52548239e-06,-6.05397145e-06,5.69263889e-08,4.28310477e-06,-1.59626154e-06
2358,9.432000,-0.00171601318,-0.0937754139,0.251448393,-0.30806464,-0.00103408564,0.000104371458,-4.63090771e-07,2.52546988e-06,-6.05394416e-06,5.66910359e-08,4.28310341e-06,-1.59625984e-06
2359,9.436000,-0.00157936558,-0.103163473,0.25646174,-0.309433639,-0.0022391323,0.00111971004,-4.63090771e-07,2.52549103e-06,-6.05399509e-06,5.69235858e-08,4.2831025e-06,-1.59626006e-06
2360,9.440000,-0.0015563434,-0.109819442,0.260098875,-0.309342146,-0.00223726081,0.00111946883,-4.63091254e-07,2.52547807e-06,-6.05396917e-06,5.66842466e-08,4.28310295e-06,-1.59625972e-06
2361,9.444000,-0.00155711605,-0.114536062,0.262959301,-0.309185177,-0.00223777629,0.00111916568,-4.6309188e-07,2.52550058e-06,-6.05402192e-06,5.69221363e-08,4.28310341e-06,-1.5962604e-06
2362,9.448000,-0.0015678301,-0.117959537,0.265182257,-0.309044868,-0.00223892694,0.00111886067,-4.63090515e-07,2.52548739e-06,-6.05399509e-06,5.66847547e-08,4.28310341e-06,-1.596262e-06
2363,9.452000,-0.00158183824,-0.120499268,0.2668944,-0.308952779,-0.0022399514,0.00111855334,-4.63092192e-07,2.52550922e-06,-6.0540433e-06,5.69205909e-08,4.28310295e-06,-1.5962604e-06
2364,9.456000,-0.00159612298,-0.122420952,0.268204778,-0.308914661,-0.00224056188,0.00111825438,-4.63091254e-07,2.52549739e-06,-6.05401829e-06,5.66878384e-08,4.28310432e-06,-1.59626404e-06
2365,9.460000,-0.00160944799,-0.123901114,0.269203424,-0.308926761,-0.00224068016,0.00111796288,-4.63091254e-07,2.52551808e-06,-6.05406922e-06,5.69166545e-08,4.28310432e-06,-1.5962637e-06
2366,9.464000,-0.00162141596,-0.125060484,0.269962847,-0.308980912,-0.00224034395,0.00111766858,-4.63091197e-07,2.5255224e-06,-6.05408104e-06,5.69187897e-08,4.2831025e-06,-1.59626302e-06
2367,9.468000,-0.00163207215,-0.125985384,0.270539075,-0.309069306,-0.00223961659,0.0011173794,-4.63092306e-07,2.52552763e-06,-6.05409377e-06,5.69191059e-08,4.28310159e-06,-1.59626063e-06
2368,9.472000,-0.00164154381,-0.126735181,0.270976543,-0.309184223,-0.00223859958,0.00111711398,-4.63092221e-07,2.52553309e-06,-6.05410514e-06,5.6921337e-08,4.28310295e-06,-1.59626086e-06
2369,9.476000,-0.00165011699,-0.127354264,0.271308392,-0.309319198,-0.00223729154,0.00111684622,-4.63091652e-07,2.52553696e-06,-6.05411697e-06,5.69173828e-08,4.28310204e-06,-1.59626029e-06
2370,9.480000,-0.00165793218,-0.127875,0.271560609,-0.309469193,-0.00223577721,0.00111659383,-4.63092277e-07,2.52554014e-06,-6.0541297e-06,5.69183563e-08,4.28310022e-06,-1.59626006e-06
2371,9.484000,-0.000455024652,-0.123676054,0.336279809,-0.467833549,-0.00231036195,3.02158296e-05,-4.63092221e-07,2.52554605e-06,-6.05414198e-06,5.69178766e-08,4.2831025e-06,-1.59626086e-06
2372,9.488000,-0.000157027695,-0.141998172,0.330717683,-0.472912908,-0.00224408065,3.15662473e-05,-4.63091141e-07,2.52555105e-06,-6.05415335e-06,5.69188181e-08,4.28310432e-06,-1.5962612e-06
2373,9.492000,-5.36805455e-05,-0.151028559,0.330331504,-0.47464478,-0.00237268792,0.000148702413,-4.63092476e-07,2.5255556e-06,-6.05416744e-06,5.69230174e-08,4.28310386e-06,-1.59626188e-06
2374,9.496000,5.63541034e-05,-0.155991584,0.33158955,-0.476402253,-0.00349914399,0.00109229609,-4.63092562e-07,2.52555969e-06,-6.05417699e-06,5.69153897e-08,4.28310068e-06,-1.59626074e-06
2375,9.500000,9.74874492e-05,-0.159201503,0.332741767,-0.476653874,-0.00350039033,0.00109199807,-4.63092732e-07,2.52556538e-06,-6.05419109e-06,5.6918811e-08,4.28310432e-06,-1.59626404e-06
2376,9.504000,0.000126056475,-0.161367178,0.333759278,-0.476779699,-0.00350349303,0.00109161995,-4.63092817e-07,2.52557038e-06,-6.05420428e-06,5.69199834e-08,4.28310022e-06,-1.59626279e-06
2377,9.508000,0.000147507861,-0.162900209,0.334580302,-0.476868272,-0.0035073224,0.00109128468,-4.63093698e-07,2.52557447e-06,-6.05421519e-06,5.69186369e-08,4.2831025e-06,-1.59626416e-06
2378,9.512000,0.000165612058,-0.164021581,0.335222244,-0.476953387,-0.00351138017,0.0010909196,-4.6309296e-07,2.52557788e-06,-6.05422701e-06,5.69167113e-08,4.28309977e-06,-1.5962629e-06
2379,9.516000,0.000182302421,-0.164864883,0.335716158,-0.47704792,-0.00351536996,0.00109055452,-4.63093926e-07,2.52560039e-06,-6.05427431e-06,5.71508139e-08,4.28310159e-06,-1.59626347e-06
2380,9.520000,0.000198646798,-0.165514112,0.336092949,-0.477154911,-0.0035192417,0.00109022297,-4.63092732e-07,2.52559016e-06,-6.05425294e-06,5.69214116e-08,4.28309977e-06,-1.59626074e-06
2381,9.524000,0.000215147564,-0.166024417,0.336378753,-0.477273136,-0.00352295022,0.00108988397,-4.63093869e-07,2.52561017e-06,-6.05430114e-06,5.71513503e-08,4.28310068e-06,-1.5962612e-06
2382,9.528000,0.000231865532,-0.166434184,0.336594731,-0.477402389,-0.00352651882,0.00108954869,-4.63092675e-07,2.52559789e-06,-6.05427567e-06,5.69166865e-08,4.28310022e-06,-1.59626165e-06
2383,9.532000,0.000248836004,-0.166770428,0.336756885,-0.477539331,-0.00352995005,0.00108922459,-4.63094722e-07,2.52561858e-06,-6.05432251e-06,5.71489096e-08,4.28309977e-06,-1.5962612e-06
2384,9.536000,0.000266055053,-0.167052552,0.336878628,-0.477682412,-0.00353318918,0.00108889677,-4.63093158e-07,2.52560835e-06,-6.05430068e-06,5.69184806e-08,4.28310159e-06,-1.59626211e-06
2385,9.540000,0.000283470552,-0.167293698,0.336969227,-0.477829695,-0.0035363466,0.00108857825,-4.63095404e-07,2.52562768e-06,-6.05434434e-06,5.71461989e-08,4.2831025e-06,-1.59626256e-06
2386,9.544000,-0.00117018062,-0.162723243,0.384849995,-0.607687891,-0.00198889826,3.53921205e-05,-4.63092732e-07,2.52561676e-06,-6.05432206e-06,5.6915475e-08,4.28310022e-06,-1.59626313e-06
2387,9.548000,-0.000948330038,-0.176137686,0.377698302,-0.612501085,-0.00192767696,3.66773456e-05,-4.63095233e-07,2.52563791e-06,-6.05437071e-06,5.71486396e-08,4.28310159e-06,-1.59626256e-06
2388,9.552000,-0.000847169082,-0.182082653,0.375791401,-0.614649773,-0.0023384809,0.000391270965,-4.63092221e-07,2.52562654e-06,-6.05434434e-06,5.69202534e-08,4.28309795e-06,-1.59626279e-06
2389,9.556000,-0.000769175473,-0.184967235,0.375749677,-0.616223216,-0.00317560276,0.00109429657,-4.63096086e-07,2.52564746e-06,-6.054393e-06,5.71526648e-08,4.28309977e-06,-1.59626427e-06
2390,9.560000,-0.000738226925,-0.186669216,0.375978082,-0.616594315,-0.00317441695,0.00109406188,-4.63092476e-07,2.52565178e-06,-6.05440482e-06,5.7146746e-08,4.2830975e-06,-1.59626245e-06
2391,9.564000,-0.000716469367,-0.187743053,0.376286834,-0.616831601,-0.00317496806,0.00109384768,-4.63096313e-07,2.52565724e-06,-6.05441755e-06,5.71501388e-08,4.28310159e-06,-1.59626529e-06
2392,9.568000,-0.000700746663,-0.188470259,0.376566827,-0.617015839,-0.00317632779,0.00109359808,-4.63091681e-07,2.52566201e-06,-6.05442938e-06,5.71500429e-08,4.28309977e-06,-1.59620356e-06
2393,9.572000,-0.000688354019,-0.188985571,0.376799613,-0.617175758,-0.00317806052,0.00109339133,-4.63095631e-07,2.52566747e-06,-6.05444302e-06,5.71506718e-08,4.28310204e-06,-1.59632157e-06
2394,9.576000,-0.000677585078,-0.189365193,0.376986504,-0.617328346,-0.00317994063,0.00109314919,-4.63093556e-07,2.52567202e-06,-6.05445393e-06,5.71499648e-08,4.28309886e-06,-1.59620333e-06
2395,9.580000,-0.000667600252,-0.18965292,0.377135098,-0.617478788,-0.00318187475,0.00109294243,-4.63096228e-07,2.52567611e-06,-6.05446439e-06,5.71491512e-08,4.28310022e-06,-1.596321e-06
2396,9.584000,-0.000658090401,-0.189878032,0.377252281,-0.617628455,-0.00318378769,0.00109271333,-4.630935e-07,2.52568225e-06,-6.05447804e-06,5.71484264e-08,4.28310159e-06,-1.5962047e-06
2397,9.588000,-0.000648644636,-0.190058291,0.377346128,-0.61778003,-0.00318562076,0.00109250285,-4.63096427e-07,2.52568702e-06,-6.05449077e-06,5.71516949e-08,4.28310113e-06,-1.59632168e-06
2398,9.592000,-0.00063922361,-0.190208763,0.377420306,-0.617933452,-0.00318746921,0.00109227002,-4.63093897e-07,2.52569089e-06,-6.05450032e-06,5.71487817e-08,4.28310113e-06,-1.59620515e-06
2399,9.596000,-0.000629728951,-0.19033505,0.377480924,-0.618088782,-0.00318929111,0.00109207258,-4.63096399e-07,2.52569612e-06,-6.05451169e-06,5.71473109e-08,4.28310022e-06,-1.59632327e-06
2400,9.600000,-0.000620213919,-0.190443948,0.377530515,-0.618245184,-0.00319097308,0.00109183788,-4.63093244e-07,2.52570226e-06,-6.05452669e-06,5.71509631e-08,4.28310068e-06,-1.59614831e-06
2401,9.604000,-0.00112163299,-0.195614055,0.384220004,-0.648017406,-0.00288318982,0.000955369323,-4.63096455e-07,2.52570499e-06,-6.05453852e-06,5.71481422e-08,4.28310113e-06,-1.59609203e-06
2402,9.608000,-0.00107399747,-0.201194584,0.381946057,-0.649799705,-0.00303731696,0.00109435618,-4.63095972e-07,2.52571112e-06,-6.05454898e-06,5.7145698e-08,4.28309795e-06,-1.59614842e-06
2403,9.612000,-0.00104625768,-0.203827009,0.381699979,-0.650408626,-0.00303437654,0.00109420158,-4.63096882e-07,2.52573204e-06,-6.05459854e-06,5.7380646e-08,4.28309977e-06,-1.59609249e-06
2404,9.616000,-0.00102111103,-0.205303773,0.381943345,-0.650721431,-0.00303374231,0.00109402835,-4.63095802e-07,2.52571954e-06,-6.0545708e-06,5.71493857e-08,4.28310022e-06,-1.59614865e-06
2405,9.620000,-0.00100267283,-0.206242979,0.382240266,-0.650927603,-0.00303440564,0.00109384209,-4.63096399e-07,2.52574159e-06,-6.05461946e-06,5.7381186e-08,4.2830975e-06,-1.59609147e-06
2406,9.624000,-0.000989735476,-0.206876814,0.382501483,-0.651089191,-0.00303582987,0.00109368749,-4.63096541e-07,2.52572909e-06,-6.05459218e-06,5.71458898e-08,4.28309977e-06,-1.59614785e-06
2407,9.628000,-0.000979479402,-0.20732002,0.382718682,-0.651230574,-0.00303753722,0.00109349564,-4.63096541e-07,2.52575023e-06,-6.05464129e-06,5.73803263e-08,4.28309977e-06,-1.59614888e-06
2408,9.632000,-0.000970026827,-0.20763965,0.382895917,-0.651367426,-0.00303932931,0.00109333359,-4.63095233e-07,2.54063957e-06,-6.05461491e-06,5.71494319e-08,4.28309841e-06,-1.59609056e-06
2409,9.636000,-0.000960887759,-0.207877249,0.383037657,-0.651503801,-0.00304111163,0.00109313987,-4.63126668e-07,2.52674818e-06,-6.05692048e-06,5.73676182e-08,4.28306566e-06,-1.59603815e-06
2410,9.640000,-0.000951790134,-0.208058298,0.383149803,-0.651642263,-0.00304288464,0.00109298341,-4.63076162e-07,2.52469249e-06,-6.06344156e-06,5.66998253e-08,4.28326393e-06,-1.59621186e-06
2411,9.644000,-0.000942665385,-0.208199084,0.383238792,-0.65178293,-0.0030445999,0.0010928046,-4.63131698e-07,2.52712084e-06,-6.0652128e-06,5.80557824e-08,4.28281601e-06,-1.59615729e-06
2412,9.648000,-0.000933488482,-0.20831202,0.38330999,-0.651925623,-0.0030462842,0.00109263696,-4.63091851e-07,2.52603991e-06,-6.07393395e-06,6.08678477e-08,4.28296516e-06,-1.59591707e-06
